,Exposure,Car Age,Driver Age,Density,Claims,Power,Brand,Gas,Region
192,0.4129024,4.8336706,67.955055,514.10156,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
193,0.4079356,19.983105,47.55119,7147.0576,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
194,1.0194358,7.1227136,52.556206,-1349.882,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
195,0.9978169,20.15146,29.983114,2252.7783,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
196,0.48693278,12.2015915,58.94893,2299.4302,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
197,1.1356306,3.916555,27.32239,132.19495,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
198,0.6027085,8.729229,42.52454,10045.772,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
199,1.0653832,12.329542,42.195805,1320.8054,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
200,1.0583341,4.594797,40.443043,6896.329,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
201,0.4031196,8.841249,34.286118,-342.60193,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
202,0.9689089,7.698264,19.649687,2970.044,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
203,0.146283,3.3082633,51.46898,649.3063,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
204,0.087631136,-0.46117592,48.908897,16656.95,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
205,0.057583034,3.1071787,36.40278,821.47473,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
206,0.23956761,19.156942,39.939583,30.840942,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
207,1.0682855,7.9105997,31.033997,140.44324,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
208,0.16604245,0.6990385,39.049667,133.70349,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
209,-0.23455846,2.3445692,23.953327,4666.4126,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
210,1.0430527,13.322399,61.17033,-891.9767,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
211,0.3229053,1.0852351,39.167976,1343.3855,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
212,0.3149426,6.678563,22.556734,738.5094,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
213,0.8239721,3.6923075,35.91062,-494.35266,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
214,0.024646938,11.889951,38.78158,-119.48865,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
215,0.53173894,4.945392,62.324806,554.0958,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
216,-0.03150946,5.223892,58.044353,1431.1101,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
217,0.74728215,9.35025,45.77334,-562.7118,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
218,0.18917644,7.031659,32.00039,-224.86047,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
219,0.5417331,4.467306,49.298153,3357.5366,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
220,0.5567801,1.6963267,58.012146,-33.021606,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
221,0.15247896,13.724888,47.381527,1651.7697,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
222,0.71180683,4.4494414,70.8331,1588.4695,ClaimNb_1,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
223,0.5468111,4.3639793,59.246826,61.518555,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
224,0.20801803,7.3723392,42.696987,-9.104858,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
225,0.9592076,8.38066,39.987877,869.4075,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
226,0.36506718,15.156774,59.09508,3747.7405,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
227,0.16301394,9.591053,32.847923,127.12561,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
228,0.6518892,2.7378154,51.450287,-464.10022,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
229,0.8388872,7.9487715,39.097668,-236.84631,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
230,0.48182526,16.401789,56.370193,3569.6567,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
231,0.6431815,4.447921,61.466682,-1006.6615,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
232,1.0575533,7.4875817,30.377571,-325.5172,ClaimNb_0,Power_k,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
233,0.66785204,6.1795087,50.681152,7902.0977,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
234,0.21558267,6.7271757,38.540195,490.86096,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
235,0.8575233,18.484404,56.431774,984.1265,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
236,1.1233382,5.803755,47.709595,-1590.0695,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
237,0.5116568,4.0054717,41.5341,-360.35217,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R54
238,0.04607004,6.3044634,34.921787,908.3036,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
239,0.91265094,14.074598,57.722572,-39.264282,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
240,0.43144524,6.9515004,72.65694,8600.13,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
241,0.62472326,0.5175867,64.055374,17494.021,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
242,-0.020091116,12.23932,55.785995,10341.763,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
243,0.4943729,6.780324,53.990696,-848.797,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
244,0.9677022,6.2622437,63.90648,-819.578,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
245,0.23714337,24.106245,42.409897,2194.229,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
246,0.69977087,18.630625,52.735832,493.4496,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R11
247,0.41017258,13.166488,46.41665,716.4447,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
248,0.55405915,16.389353,47.04609,-113.681274,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
249,0.58791554,2.0635562,70.643684,2533.7317,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
250,0.21541461,-0.11812639,32.39945,17466.277,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R11
251,0.56001186,0.13160753,27.153152,860.7312,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R54
252,0.9699775,8.378683,49.974598,-981.35803,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
253,0.49189588,4.8206835,46.734608,-392.92322,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
254,0.51768535,10.913965,41.67152,1356.0907,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
255,0.9789679,3.3376389,20.11618,1313.8599,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
256,1.0295999,8.20784,56.89398,-769.96155,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
257,1.0507334,2.8099174,54.651703,-1129.287,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
258,0.969856,7.514153,40.733727,-612.32605,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
259,1.0634582,9.005445,78.64072,4973.0776,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
260,0.6443909,14.34848,43.41245,171.41138,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R11
261,0.13615921,-1.5902085,42.431805,5643.5767,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
262,0.70758355,19.461353,46.525524,902.75684,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
263,0.6086361,11.13231,57.76902,2224.413,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
264,0.38583922,2.6417046,69.050606,7340.3975,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R52
265,0.21630818,6.4404893,35.296936,269.0553,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
266,0.54556197,11.965515,59.872246,-685.5294,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
267,1.0155734,11.8266945,46.203007,-893.088,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
268,0.34167033,4.0059996,53.495655,443.7838,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
269,0.5685427,8.889439,21.112398,2328.2766,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
270,0.40766633,2.24046,44.73195,575.28015,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R72
271,0.93039155,7.868114,52.928066,-325.95203,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
272,0.244739,3.4146981,37.5092,754.75,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
273,0.33326703,23.018032,61.63881,11000.082,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
274,0.3854022,1.1067777,20.121065,474.59607,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
275,0.29865065,12.388119,21.143002,1403.1985,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
276,0.64092153,-1.7376466,70.29471,4513.8633,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
277,0.6407765,6.0693307,37.792503,3549.1116,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
278,-0.15979564,1.6904125,59.253464,1695.2051,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
279,0.71723217,8.124501,43.985744,-839.5333,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R25
280,-0.016507983,10.16449,39.79967,11939.046,ClaimNb_0,Power_i,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
281,0.09855595,3.6066613,47.78617,633.9121,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
282,0.7977266,7.521159,61.13691,4913.3286,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
283,-0.060008764,7.721108,39.881565,315.4745,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
284,0.55733716,2.301661,52.847694,15649.868,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
285,0.826046,0.7656021,60.401714,137.76294,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
286,0.25639075,12.76763,31.981007,5782.5933,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
287,1.0390015,2.9327035,17.403221,13396.048,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
288,0.57910246,10.418953,58.882713,-120.2157,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
289,0.8012792,5.4091725,55.38747,-1375.6329,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
290,0.53392994,9.543684,31.4865,-1115.5348,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
291,0.7373743,1.9613924,57.444733,8652.062,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
292,1.0863721,5.217066,65.66157,-785.3307,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
293,0.068018764,11.471884,46.7735,6428.7676,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
294,0.45553517,11.00424,29.916817,-780.96155,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
295,0.58830994,7.840383,58.0453,8461.746,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
296,0.78338635,17.046465,64.75596,-315.01038,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
297,0.76349473,-0.12177324,36.11935,14936.887,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
298,0.6845078,9.809945,71.075714,56.03125,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
299,0.6645404,23.178123,33.32222,-1285.6053,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
300,0.33104706,9.093241,38.983833,-574.756,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
301,0.8249723,12.75683,53.674934,230.39905,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
302,-0.03738177,-4.630281,45.15159,9572.303,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R72
303,0.46964014,8.089321,53.682507,12173.513,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
304,1.0471717,6.7437873,40.39351,-1348.5826,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
305,0.22102737,10.781536,31.765062,-762.07166,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
306,0.80812126,6.758194,51.53911,-756.57996,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
307,0.15613902,5.0645237,51.170605,211.3534,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
308,1.047986,8.962254,39.50337,-974.1349,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R72
309,0.02533549,6.2812405,61.444843,1427.403,ClaimNb_1,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
310,-0.025733292,5.167419,37.29512,1668.8079,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
311,0.58704376,3.7036126,66.45936,3787.7046,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
312,0.6784654,1.6024423,37.91008,-1109.8297,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
313,0.24123314,7.538248,39.418606,241.2511,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
314,0.5826322,1.1104112,70.40634,1595.4608,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R72
315,0.13350472,17.637188,26.40046,-13.111816,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R54
316,-0.16264248,4.127755,30.56436,994.5984,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
317,0.74678886,2.7502995,38.81571,-838.6068,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
318,-0.0018776655,3.335194,48.427547,1636.3732,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
319,1.2004673,10.488394,54.560516,-169.1742,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
320,-0.14606619,0.96015835,48.88799,12921.284,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R25
321,0.32361612,3.3573937,35.83838,-858.48596,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
322,0.3664878,5.7793016,47.506447,20746.834,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
323,0.8305807,4.5087748,40.03849,-1133.974,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
324,0.5015365,5.5208063,60.15374,167.50793,ClaimNb_0,Power_g,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R54
325,0.9151492,6.278077,22.851902,898.1118,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
326,0.7530419,3.3335462,48.519516,-1331.8173,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
327,0.32983693,8.305127,30.264587,-467.91638,ClaimNb_0,Power_d,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
328,0.4743138,2.35915,47.256104,5108.096,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
329,0.5226672,16.529058,37.981674,273.5675,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
330,0.11747876,1.4374843,33.35802,-358.5277,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
331,0.25331238,2.819137,54.99913,2006.0698,ClaimNb_0,Power_e,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
332,0.16148815,4.210208,37.703575,443.64758,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
333,1.3638144,-1.7811131,69.10708,1453.3179,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
334,0.27285448,5.896167,33.8179,-758.50964,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
335,0.08486411,3.3020444,37.119408,790.5144,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
336,0.25344333,8.655283,34.974846,552.3445,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
337,0.6336436,3.97404,43.423008,-887.18713,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
338,0.3458063,11.725836,27.8649,-797.59973,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
339,0.34661424,-1.9448819,33.57726,-396.39392,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
340,0.00832516,15.246416,10.607925,4758.4263,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
341,0.9661109,4.2980747,65.75674,-454.1239,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
342,0.3099011,-0.2401371,44.42595,-1528.6654,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
343,0.96098197,12.560829,70.89902,-546.98816,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
344,0.78581625,9.149317,50.687546,-746.15295,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R31
345,0.4370699,5.499254,16.01666,875.59106,ClaimNb_0,Power_e,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R24
346,1.0256041,8.809138,61.044693,-768.2887,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R54
347,0.998328,7.772697,57.50532,-968.84924,ClaimNb_0,Power_f,"Brand_Opel, General Motors or Ford",Gas_Diesel,Region_R52
348,0.14036861,-0.76642084,24.4703,1451.0593,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R72
349,0.07788393,25.819351,38.383167,1197.7432,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
350,1.0467317,6.174084,57.326927,-1124.2936,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
351,0.87974536,9.918562,47.752914,868.1625,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
352,0.2560814,8.09418,48.42733,107.36084,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
353,0.19908255,2.5624285,40.21572,603.8491,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
354,0.7139745,-2.0537639,78.103546,13955.582,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Regular,Region_R24
355,0.7234141,8.728802,39.35392,2750.0154,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
356,-0.2411716,12.352681,36.11641,669.6323,ClaimNb_0,Power_g,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R54
357,1.3714373,12.636157,23.595331,2582.0886,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R31
358,0.7362204,11.181309,66.530136,380.80603,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
359,0.5655847,5.4465985,29.718336,9503.732,ClaimNb_0,Power_f,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R52
360,0.6237484,9.70265,55.03551,124.40381,ClaimNb_0,Power_e,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
361,0.8182634,4.79264,51.019703,-1132.3214,ClaimNb_0,Power_f,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
362,0.36316735,16.591417,31.073254,-854.2726,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R52
363,0.23141804,10.546324,32.229206,251.59375,ClaimNb_0,Power_d,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
364,-0.11956298,14.797448,34.790558,284.0653,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
365,0.3061229,2.7083802,28.434032,295.52014,ClaimNb_0,Power_f,"Brand_Volkswagen, Audi, Skoda or Seat",Gas_Diesel,Region_R24
366,0.19630185,13.585917,48.088676,1215.702,ClaimNb_0,Power_h,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
367,0.575574,4.4839535,52.82661,21.543701,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R24
368,0.6197804,0.2204237,41.894928,941.06177,ClaimNb_0,Power_d,"Brand_Renault, Nissan or Citroen",Gas_Regular,Region_R53
369,0.029565334,13.4202175,34.829216,-19.963745,ClaimNb_0,Power_g,"Brand_Renault, Nissan or Citroen",Gas_Diesel,Region_R24
370,0.53942907,8.570311,52.930115,-273.7296,ClaimNb_0,Power_i,Brand_Japanese (except Nissan) or Korean,Gas_Regular,Region_R11
371,-0.13863665,17.153759,43.93665,908.0126,ClaimNb_0,Power_j,Brand_Japanese (except Nissan) or Korean,Gas_Diesel,Region_R11
